time,open,high,low,close
2018-09-11T06:00:00+03:00,1193.974,1194.61,1193.721,1194.054
2018-09-11T08:00:00+03:00,1194.054,1196.798,1193.4,1195.892
2018-09-11T10:00:00+03:00,1195.892,1197.266,1194.169,1195.012
2018-09-11T12:00:00+03:00,1195.012,1195.096,1193.07,1194.24
2018-09-11T14:00:00+03:00,1194.24,1195.124,1187.838,1188.942
2018-09-11T16:00:00+03:00,1188.942,1192.45,1187.818,1191.982
2018-09-11T18:00:00+03:00,1191.982,1197.232,1190.475,1195.602
2018-09-11T20:00:00+03:00,1195.602,1197.778,1195.046,1196.15
2018-09-11T22:00:00+03:00,1196.15,1199.462,1195.974,1198.468
2018-09-12T00:00:00+03:00,1198.468,1198.526,1197.604,1197.77
2018-09-12T02:00:00+03:00,1197.77,1198.51,1196.775,1196.979
2018-09-12T04:00:00+03:00,1196.979,1197.077,1194.008,1194.472
2018-09-12T06:00:00+03:00,1194.472,1194.945,1192.731,1193.736
2018-09-12T08:00:00+03:00,1193.736,1195.656,1193.008,1193.452
2018-09-12T10:00:00+03:00,1193.452,1196.668,1192.746,1195.602
2018-09-12T12:00:00+03:00,1195.602,1197.676,1194.802,1195.591
2018-09-12T14:00:00+03:00,1195.591,1196.319,1193,1194.523
2018-09-12T16:00:00+03:00,1194.523,1198.054,1194.315,1198.014
2018-09-12T18:00:00+03:00,1198.014,1204.756,1196.614,1204.07
2018-09-12T20:00:00+03:00,1204.07,1208.543,1204.006,1208.08
2018-09-12T22:00:00+03:00,1208.08,1208.204,1205.372,1206.152
2018-09-13T00:00:00+03:00,1206.152,1207.241,1206.139,1206.352
2018-09-13T02:00:00+03:00,1206.352,1207.309,1205.122,1206.018
2018-09-13T04:00:00+03:00,1206.018,1206.978,1204.132,1204.704
2018-09-13T06:00:00+03:00,1204.704,1206.134,1204.29,1204.434
2018-09-13T08:00:00+03:00,1204.434,1205.608,1203.873,1204.626
2018-09-13T10:00:00+03:00,1204.626,1207.281,1203.478,1206.029
2018-09-13T12:00:00+03:00,1206.029,1206.81,1204.161,1205.29
2018-09-13T14:00:00+03:00,1205.29,1210.22,1204.678,1209.834
2018-09-13T16:00:00+03:00,1209.834,1212.748,1201.438,1203.16
2018-09-13T18:00:00+03:00,1203.16,1204.866,1201.918,1203.583
2018-09-13T20:00:00+03:00,1203.583,1204.247,1200.148,1202.146
2018-09-13T22:00:00+03:00,1202.146,1202.452,1200.281,1201.529
2018-09-14T00:00:00+03:00,1201.529,1202.909,1201.196,1202.338
2018-09-14T02:00:00+03:00,1202.338,1203.304,1202.128,1203.005
2018-09-14T04:00:00+03:00,1203.005,1204.77,1202.96,1204.657
2018-09-14T06:00:00+03:00,1204.657,1205.936,1204.187,1205.19
2018-09-14T08:00:00+03:00,1205.19,1206.822,1204.598,1205.99
2018-09-14T10:00:00+03:00,1205.99,1208.648,1204.752,1206.965
2018-09-14T12:00:00+03:00,1206.965,1207.718,1205.43,1206.686
2018-09-14T14:00:00+03:00,1206.686,1207.312,1201.428,1202.058
2018-09-14T16:00:00+03:00,1202.058,1203.392,1197.31,1198.733
2018-09-14T18:00:00+03:00,1198.733,1198.83,1192.938,1195.141
2018-09-14T20:00:00+03:00,1195.141,1197.068,1194.345,1194.742
2018-09-14T22:00:00+03:00,1194.742,1195.27,1193.157,1194.061
2018-09-17T00:00:00+03:00,1194.061,1194.793,1193.291,1194.319
2018-09-17T02:00:00+03:00,1194.319,1194.564,1192.89,1193.934
2018-09-17T04:00:00+03:00,1193.934,1195.486,1193.852,1195.356
2018-09-17T06:00:00+03:00,1195.356,1195.979,1194.066,1195.066
2018-09-17T08:00:00+03:00,1195.066,1196.602,1194.394,1195.711
2018-09-17T10:00:00+03:00,1195.711,1197.391,1194.924,1196.93
2018-09-17T12:00:00+03:00,1196.93,1198.72,1196.481,1197.825
2018-09-17T14:00:00+03:00,1197.825,1200.229,1196.17,1199.49
2018-09-17T16:00:00+03:00,1199.49,1204.919,1198.801,1203.495
2018-09-17T18:00:00+03:00,1203.495,1204.229,1201.802,1202.599
2018-09-17T20:00:00+03:00,1202.599,1202.802,1200,1201.026
2018-09-17T22:00:00+03:00,1201.026,1201.446,1200,1201.302
2018-09-18T00:00:00+03:00,1201.302,1201.998,1199.59,1199.652
2018-09-18T02:00:00+03:00,1199.652,1200.076,1197.791,1199.006
2018-09-18T04:00:00+03:00,1199.006,1199.319,1197.154,1197.613
2018-09-18T06:00:00+03:00,1197.613,1199.864,1197.613,1198.382
2018-09-18T08:00:00+03:00,1198.382,1200.879,1197.954,1199.463
2018-09-18T10:00:00+03:00,1199.463,1199.48,1195.9,1198.987
2018-09-18T12:00:00+03:00,1198.987,1200.352,1198.4,1200.213
2018-09-18T14:00:00+03:00,1200.213,1203.089,1199.517,1201.159
2018-09-18T16:00:00+03:00,1201.159,1203.628,1197.775,1200.119
2018-09-18T18:00:00+03:00,1200.119,1200.518,1198.13,1198.422
2018-09-18T20:00:00+03:00,1198.422,1199.318,1197.058,1197.855
2018-09-18T22:00:00+03:00,1197.855,1198.766,1196.993,1198.512
2018-09-19T00:00:00+03:00,1198.512,1199.554,1197.744,1199.273
2018-09-19T02:00:00+03:00,1199.273,1200.01,1198.976,1199.114
2018-09-19T04:00:00+03:00,1199.114,1199.849,1198.226,1199.418
2018-09-19T06:00:00+03:00,1199.418,1202.567,1199.418,1202.068
2018-09-19T08:00:00+03:00,1202.068,1204.18,1202.054,1202.448
2018-09-19T10:00:00+03:00,1202.448,1204.7,1202.303,1203.024
2018-09-19T12:00:00+03:00,1203.024,1203.909,1202.16,1202.993
2018-09-19T14:00:00+03:00,1202.993,1206.248,1201.292,1205.346
2018-09-19T16:00:00+03:00,1205.346,1205.411,1201.266,1203.542
2018-09-19T18:00:00+03:00,1203.542,1206.132,1202.742,1204.26
2018-09-19T20:00:00+03:00,1204.26,1204.376,1202.586,1203.866
2018-09-19T22:00:00+03:00,1203.866,1204.141,1202.986,1204.051
2018-09-20T00:00:00+03:00,1204.051,1204.106,1203.512,1203.708
2018-09-20T02:00:00+03:00,1203.708,1204.296,1203.183,1203.61
2018-09-20T04:00:00+03:00,1203.61,1206.553,1203.61,1206.26
2018-09-20T06:00:00+03:00,1206.26,1206.72,1205.262,1205.704
2018-09-20T08:00:00+03:00,1205.704,1205.954,1201.761,1203.046
2018-09-20T10:00:00+03:00,1203.046,1204.024,1201.415,1201.539
2018-09-20T12:00:00+03:00,1201.539,1203.701,1201.344,1203.319
2018-09-20T14:00:00+03:00,1203.319,1207.936,1202.672,1207.101
2018-09-20T16:00:00+03:00,1207.101,1208.498,1203.514,1204.452
2018-09-20T18:00:00+03:00,1204.452,1205.904,1203.074,1205.848
2018-09-20T20:00:00+03:00,1205.848,1206.988,1204.844,1206.78
2018-09-20T22:00:00+03:00,1206.78,1207.952,1206.626,1207.157
2018-09-21T00:00:00+03:00,1207.157,1207.503,1206.701,1206.892
2018-09-21T02:00:00+03:00,1206.892,1210.062,1206.668,1209.474
2018-09-21T04:00:00+03:00,1209.474,1209.502,1207.812,1208.214
2018-09-21T06:00:00+03:00,1208.214,1209.447,1208.142,1209.398
2018-09-21T08:00:00+03:00,1209.398,1210.374,1208.257,1209.684
2018-09-21T10:00:00+03:00,1209.684,1211.153,1207.319,1208.801
2018-09-21T12:00:00+03:00,1208.801,1209.048,1204.868,1205.168
2018-09-21T14:00:00+03:00,1205.168,1206.007,1195.662,1196.074
2018-09-21T16:00:00+03:00,1196.074,1201.275,1192.023,1199.862
2018-09-21T18:00:00+03:00,1199.862,1200.368,1195.427,1197.344
2018-09-21T20:00:00+03:00,1197.344,1198.995,1195.95,1197.178
2018-09-21T22:00:00+03:00,1197.178,1199.762,1197.066,1198.717
2018-09-24T00:00:00+03:00,1198.717,1199.536,1197.806,1197.84
2018-09-24T02:00:00+03:00,1197.84,1198.664,1196.346,1196.811
2018-09-24T04:00:00+03:00,1196.811,1197.442,1195.94,1195.94
2018-09-24T06:00:00+03:00,1195.94,1197.318,1195.94,1197.016
2018-09-24T08:00:00+03:00,1197.016,1198.146,1194.464,1197.524
2018-09-24T10:00:00+03:00,1197.524,1199.414,1196.764,1199.298
2018-09-24T12:00:00+03:00,1199.298,1199.727,1197.954,1198.708
2018-09-24T14:00:00+03:00,1198.708,1200.958,1198.114,1198.19
2018-09-24T16:00:00+03:00,1198.19,1204.234,1197.906,1203.278
2018-09-24T18:00:00+03:00,1203.278,1203.774,1200.256,1201.126
2018-09-24T20:00:00+03:00,1201.126,1201.126,1198.981,1199.398
2018-09-24T22:00:00+03:00,1199.398,1199.834,1198.446,1198.94
2018-09-25T00:00:00+03:00,1198.94,1199.459,1198.611,1199.107
2018-09-25T02:00:00+03:00,1199.107,1199.542,1198.094,1198.408
2018-09-25T04:00:00+03:00,1198.408,1199.56,1197.197,1198.966
2018-09-25T06:00:00+03:00,1198.966,1199.356,1198.275,1198.688
2018-09-25T08:00:00+03:00,1198.688,1200.544,1198.6,1200.294
2018-09-25T10:00:00+03:00,1200.294,1200.818,1198.356,1199.858
2018-09-25T12:00:00+03:00,1199.858,1200.956,1199.38,1200.09
2018-09-25T14:00:00+03:00,1200.09,1202.29,1199.963,1200.922
2018-09-25T16:00:00+03:00,1200.922,1203.282,1200.26,1202.33
2018-09-25T18:00:00+03:00,1202.33,1203.409,1200.572,1201.031
2018-09-25T20:00:00+03:00,1201.031,1201.626,1200.008,1201.404
2018-09-25T22:00:00+03:00,1201.404,1201.874,1200.553,1201.088
2018-09-26T00:00:00+03:00,1201.088,1201.978,1200.962,1201.883
2018-09-26T02:00:00+03:00,1201.883,1202.006,1200.19,1200.19
2018-09-26T04:00:00+03:00,1200.19,1202.203,1199.944,1201.687
2018-09-26T06:00:00+03:00,1201.687,1202.426,1201.464,1202.048
2018-09-26T08:00:00+03:00,1202.048,1202.582,1199.566,1199.793
2018-09-26T10:00:00+03:00,1199.793,1201.591,1198.787,1199.798
2018-09-26T12:00:00+03:00,1199.798,1199.798,1197.588,1198.655
2018-09-26T14:00:00+03:00,1198.655,1199.339,1194.284,1195.867
2018-09-26T16:00:00+03:00,1195.867,1197.614,1193.734,1194.256
2018-09-26T18:00:00+03:00,1194.256,1196.196,1193.793,1196.102
2018-09-26T20:00:00+03:00,1196.102,1200.276,1190.588,1198.214
2018-09-26T22:00:00+03:00,1198.214,1199.285,1194.242,1194.52
2018-09-27T00:00:00+03:00,1194.52,1195.418,1194.52,1195.288
2018-09-27T02:00:00+03:00,1195.288,1197.226,1195.288,1196.446
2018-09-27T04:00:00+03:00,1196.446,1197.79,1195.44,1197.47
2018-09-27T06:00:00+03:00,1197.47,1198.662,1197.47,1198.156
2018-09-27T08:00:00+03:00,1198.156,1198.493,1194.538,1195.128
2018-09-27T10:00:00+03:00,1195.128,1197.012,1194.508,1196.652
2018-09-27T12:00:00+03:00,1196.652,1197.455,1195.09,1195.611
2018-09-27T14:00:00+03:00,1195.611,1195.708,1186.712,1187.118
2018-09-27T16:00:00+03:00,1187.118,1187.949,1182.81,1183.14
2018-09-27T18:00:00+03:00,1183.14,1185.022,1181.906,1184.26
2018-09-27T20:00:00+03:00,1184.26,1185.466,1182.979,1184.924
2018-09-27T22:00:00+03:00,1184.924,1185.189,1182.469,1182.907
2018-09-28T00:00:00+03:00,1182.907,1184.08,1182.492,1183.722
2018-09-28T02:00:00+03:00,1183.722,1184.096,1183.08,1183.898
2018-09-28T04:00:00+03:00,1183.898,1185.211,1183.153,1185
2018-09-28T06:00:00+03:00,1185,1185.518,1183.148,1183.615
2018-09-28T08:00:00+03:00,1183.615,1184.511,1181.702,1181.852
2018-09-28T10:00:00+03:00,1181.852,1184.216,1180.77,1183.487
2018-09-28T12:00:00+03:00,1183.487,1184.897,1182.37,1182.817
2018-09-28T14:00:00+03:00,1182.817,1186.173,1181.806,1185.902
2018-09-28T16:00:00+03:00,1185.902,1191.256,1184.414,1190.935
2018-09-28T18:00:00+03:00,1190.935,1193.638,1190.481,1192.534
2018-09-28T20:00:00+03:00,1192.534,1194.014,1190.734,1192.14
2018-09-28T22:00:00+03:00,1192.14,1193.084,1191.053,1191.82
2018-10-01T00:00:00+03:00,1191.82,1192.588,1191.424,1191.572
2018-10-01T02:00:00+03:00,1191.572,1192.304,1189.894,1190.118
2018-10-01T04:00:00+03:00,1190.118,1190.5,1188.194,1188.984
2018-10-01T06:00:00+03:00,1188.984,1189.426,1188.148,1188.53
2018-10-01T08:00:00+03:00,1188.53,1189.716,1186.774,1187.648
2018-10-01T10:00:00+03:00,1187.648,1188.098,1185.35,1185.967
2018-10-01T12:00:00+03:00,1185.967,1187.292,1184.62,1186.32
2018-10-01T14:00:00+03:00,1186.32,1192.123,1184.941,1191.117
2018-10-01T16:00:00+03:00,1191.117,1191.317,1185.208,1187.948
2018-10-01T18:00:00+03:00,1187.948,1190.302,1187.478,1188.976
2018-10-01T20:00:00+03:00,1188.976,1189.856,1187.825,1189.509
2018-10-01T22:00:00+03:00,1189.509,1190.22,1188.624,1188.72
2018-10-02T00:00:00+03:00,1188.72,1189.558,1188.594,1189.381
2018-10-02T02:00:00+03:00,1189.381,1190.364,1188.829,1190.144
2018-10-02T04:00:00+03:00,1190.144,1191.651,1189.816,1191.393
2018-10-02T06:00:00+03:00,1191.393,1193.539,1191.258,1192.694
2018-10-02T08:00:00+03:00,1192.694,1194.62,1191.55,1192.955
2018-10-02T10:00:00+03:00,1192.955,1194.776,1191.444,1193.196
2018-10-02T12:00:00+03:00,1193.196,1193.234,1189.122,1189.936
2018-10-02T14:00:00+03:00,1189.936,1198.125,1189.796,1198.015
2018-10-02T16:00:00+03:00,1198.015,1207.59,1198.015,1207.27
2018-10-02T18:00:00+03:00,1207.27,1208.297,1203.481,1203.994
2018-10-02T20:00:00+03:00,1203.994,1204.355,1201.5,1202.841
2018-10-02T22:00:00+03:00,1202.841,1203.584,1202.01,1203.102
2018-10-03T00:00:00+03:00,1203.102,1204.892,1203.102,1204.718
2018-10-03T02:00:00+03:00,1204.718,1207.654,1204.211,1206.069
2018-10-03T04:00:00+03:00,1206.069,1208.405,1205.482,1207.124
2018-10-03T06:00:00+03:00,1207.124,1207.845,1205.581,1205.995
2018-10-03T08:00:00+03:00,1205.995,1206.436,1203.119,1203.572
2018-10-03T10:00:00+03:00,1203.572,1205.053,1202.299,1203.792
2018-10-03T12:00:00+03:00,1203.792,1205.27,1202.391,1202.954
2018-10-03T14:00:00+03:00,1202.954,1203.881,1200.581,1202.549
2018-10-03T16:00:00+03:00,1202.549,1205.309,1200.642,1201.375
2018-10-03T18:00:00+03:00,1201.375,1202.312,1197.85,1198.692
2018-10-03T20:00:00+03:00,1198.692,1200.509,1197.026,1198.412
2018-10-03T22:00:00+03:00,1198.412,1199.036,1196.674,1197.646
2018-10-04T00:00:00+03:00,1197.646,1199.022,1197.646,1198.441
2018-10-04T02:00:00+03:00,1198.441,1199.02,1197.397,1198.728
2018-10-04T04:00:00+03:00,1198.728,1198.733,1196.475,1196.962
2018-10-04T06:00:00+03:00,1196.962,1197.162,1196.02,1196.738
2018-10-04T08:00:00+03:00,1196.738,1198.816,1196.224,1197.968
2018-10-04T10:00:00+03:00,1197.968,1201.088,1197.968,1199.282
2018-10-04T12:00:00+03:00,1199.282,1200.153,1198.031,1198.625
2018-10-04T14:00:00+03:00,1198.625,1204.351,1198.534,1203.488
2018-10-04T16:00:00+03:00,1203.488,1206.814,1201.123,1203.982
2018-10-04T18:00:00+03:00,1203.982,1204.564,1197.55,1198.316
2018-10-04T20:00:00+03:00,1198.316,1199.072,1196.898,1199.008
2018-10-04T22:00:00+03:00,1199.008,1200.746,1198.754,1199.938
2018-10-05T00:00:00+03:00,1199.938,1200.188,1199.237,1199.709
2018-10-05T02:00:00+03:00,1199.709,1200.41,1197.798,1198.997
2018-10-05T04:00:00+03:00,1198.997,1200.264,1198.554,1199.344
2018-10-05T06:00:00+03:00,1199.344,1199.558,1198.047,1198.452
2018-10-05T08:00:00+03:00,1198.452,1199.794,1197.578,1198.65
2018-10-05T10:00:00+03:00,1198.65,1199.892,1197.296,1199.209
2018-10-05T12:00:00+03:00,1199.209,1202.647,1198.239,1202.166
2018-10-05T14:00:00+03:00,1202.166,1204.942,1199.587,1204.354
2018-10-05T16:00:00+03:00,1204.354,1205.87,1200.819,1202.116
2018-10-05T18:00:00+03:00,1202.116,1202.974,1200.346,1201.363
2018-10-05T20:00:00+03:00,1201.363,1203.887,1200.815,1203.808
2018-10-05T22:00:00+03:00,1203.808,1204.174,1202.634,1203.782
2018-10-08T00:00:00+03:00,1203.782,1204.038,1203.096,1203.28
2018-10-08T02:00:00+03:00,1203.28,1204.19,1202.238,1202.238
2018-10-08T04:00:00+03:00,1202.238,1202.306,1195.375,1196.232
2018-10-08T06:00:00+03:00,1196.232,1197.366,1195.939,1196.978
2018-10-08T08:00:00+03:00,1196.978,1197.354,1195.5,1196.658
2018-10-08T10:00:00+03:00,1196.658,1196.993,1193.064,1194.518
2018-10-08T12:00:00+03:00,1194.518,1195.206,1193.478,1194.268
2018-10-08T14:00:00+03:00,1194.268,1194.642,1184.24,1186.157
2018-10-08T16:00:00+03:00,1186.157,1189.966,1185.687,1186.422
2018-10-08T18:00:00+03:00,1186.422,1187.495,1182.9,1186.507
2018-10-08T20:00:00+03:00,1186.507,1187.56,1184.914,1187.266
2018-10-08T22:00:00+03:00,1187.266,1188.994,1186.852,1188.097
2018-10-09T00:00:00+03:00,1188.097,1189.352,1187.944,1188.101
2018-10-09T02:00:00+03:00,1188.101,1191.222,1187.953,1189.918
2018-10-09T04:00:00+03:00,1189.918,1190.924,1189.182,1190.195
2018-10-09T06:00:00+03:00,1190.195,1191.98,1189.992,1191.368
2018-10-09T08:00:00+03:00,1191.368,1191.65,1189.34,1190.13
2018-10-09T10:00:00+03:00,1190.13,1191.068,1188.484,1190.011
2018-10-09T12:00:00+03:00,1190.011,1190.054,1186.214,1187.008
2018-10-09T14:00:00+03:00,1187.008,1188.472,1185.179,1186.614
2018-10-09T16:00:00+03:00,1186.614,1189.126,1183.382,1187.897
2018-10-09T18:00:00+03:00,1187.897,1190.492,1187.444,1188.174
2018-10-09T20:00:00+03:00,1188.174,1189.972,1187.14,1189.376
2018-10-09T22:00:00+03:00,1189.376,1190.668,1188.93,1189.743
2018-10-10T00:00:00+03:00,1189.743,1190.21,1188.944,1189.064
2018-10-10T02:00:00+03:00,1189.064,1190.546,1189.064,1190.404
2018-10-10T04:00:00+03:00,1190.404,1191.477,1188.724,1189.332
2018-10-10T06:00:00+03:00,1189.332,1190.433,1189.212,1189.691
2018-10-10T08:00:00+03:00,1189.691,1191.092,1189.392,1190.581
2018-10-10T10:00:00+03:00,1190.581,1191.03,1186.48,1186.754
2018-10-10T12:00:00+03:00,1186.754,1189.725,1186.45,1189.075
2018-10-10T14:00:00+03:00,1189.075,1189.672,1185.375,1186.956
2018-10-10T16:00:00+03:00,1186.956,1190.254,1186.414,1187.852
2018-10-10T18:00:00+03:00,1187.852,1190.412,1187.328,1190.141
2018-10-10T20:00:00+03:00,1190.141,1193.144,1189.272,1191.936
2018-10-10T22:00:00+03:00,1191.936,1195.092,1191.782,1194.599
2018-10-11T00:00:00+03:00,1194.599,1195.177,1193.866,1194.032
2018-10-11T02:00:00+03:00,1194.032,1195.184,1193.041,1193.246
2018-10-11T04:00:00+03:00,1193.246,1194.247,1191.367,1192.916
2018-10-11T06:00:00+03:00,1192.916,1194.142,1192.532,1193.105
2018-10-11T08:00:00+03:00,1193.105,1194.719,1191.904,1194.094
2018-10-11T10:00:00+03:00,1194.094,1198.537,1193.648,1198.22
2018-10-11T12:00:00+03:00,1198.22,1205.76,1197.67,1203.706
2018-10-11T14:00:00+03:00,1203.706,1210.468,1202.819,1208.586
2018-10-11T16:00:00+03:00,1208.586,1216.775,1205.123,1216.015
2018-10-11T18:00:00+03:00,1216.015,1220.845,1214.895,1219.785
2018-10-11T20:00:00+03:00,1219.785,1226.4,1219.604,1224.198
2018-10-11T22:00:00+03:00,1224.198,1225.256,1220.324,1224.235
2018-10-12T00:00:00+03:00,1224.235,1224.255,1222.793,1223.006
2018-10-12T02:00:00+03:00,1223.006,1223.454,1220.162,1221.036
2018-10-12T04:00:00+03:00,1221.036,1221.986,1217.602,1221.897
2018-10-12T06:00:00+03:00,1221.897,1222.356,1219.359,1219.834
2018-10-12T08:00:00+03:00,1219.834,1221.436,1215.898,1216.925
2018-10-12T10:00:00+03:00,1216.925,1219.578,1216.308,1218.082
2018-10-12T12:00:00+03:00,1218.082,1221.816,1218.074,1219.999
2018-10-12T14:00:00+03:00,1219.999,1223.81,1218.795,1218.992
2018-10-12T16:00:00+03:00,1218.992,1222.886,1217.123,1217.736
2018-10-12T18:00:00+03:00,1217.736,1220.775,1216.354,1219.91
2018-10-12T20:00:00+03:00,1219.91,1220.484,1217.32,1219.316
2018-10-12T22:00:00+03:00,1219.316,1219.85,1217.532,1217.62
2018-10-15T00:00:00+03:00,1217.62,1219.458,1216.991,1219.02
2018-10-15T02:00:00+03:00,1219.02,1221.636,1219.02,1221.078
2018-10-15T04:00:00+03:00,1221.078,1221.871,1220.53,1221.434
2018-10-15T06:00:00+03:00,1221.434,1222.472,1220.78,1222.11
2018-10-15T08:00:00+03:00,1222.11,1225.034,1221.31,1224.966
2018-10-15T10:00:00+03:00,1224.966,1230.572,1224.531,1230.49
2018-10-15T12:00:00+03:00,1230.49,1233.292,1230.07,1231.816
2018-10-15T14:00:00+03:00,1231.816,1231.981,1228.67,1230.633
2018-10-15T16:00:00+03:00,1230.633,1231.512,1224.222,1228.342
2018-10-15T18:00:00+03:00,1228.342,1228.986,1226.16,1227.049
2018-10-15T20:00:00+03:00,1227.049,1227.343,1224.996,1226.079
2018-10-15T22:00:00+03:00,1226.079,1227.516,1224.932,1227.004
2018-10-16T00:00:00+03:00,1227.004,1227.762,1226.931,1227.731
2018-10-16T02:00:00+03:00,1227.731,1228.704,1226.483,1228.274
2018-10-16T04:00:00+03:00,1228.274,1228.67,1225.687,1226.014
2018-10-16T06:00:00+03:00,1226.014,1226.741,1225.52,1226.005
2018-10-16T08:00:00+03:00,1226.005,1227.958,1225.118,1226.468
2018-10-16T10:00:00+03:00,1226.468,1230.3,1226.166,1228.864
2018-10-16T12:00:00+03:00,1228.864,1230.156,1226.287,1229.605
2018-10-16T14:00:00+03:00,1229.605,1232.476,1228.248,1230.237
2018-10-16T16:00:00+03:00,1230.237,1232.538,1228.32,1228.986
2018-10-16T18:00:00+03:00,1228.986,1229.322,1227.378,1228.449
2018-10-16T20:00:00+03:00,1228.449,1229.152,1225.398,1225.908
2018-10-16T22:00:00+03:00,1225.908,1226.788,1223.508,1224.924
2018-10-17T00:00:00+03:00,1224.924,1225.732,1224.039,1225.466
2018-10-17T02:00:00+03:00,1225.466,1225.977,1224.602,1225.267
2018-10-17T04:00:00+03:00,1225.267,1225.308,1222.072,1222.532
2018-10-17T06:00:00+03:00,1222.532,1222.75,1221.641,1222.062
2018-10-17T08:00:00+03:00,1222.062,1223.732,1220.668,1223.527
2018-10-17T10:00:00+03:00,1223.527,1228.202,1221.814,1227.255
2018-10-17T12:00:00+03:00,1227.255,1228.011,1225.286,1225.434
2018-10-17T14:00:00+03:00,1225.434,1227.646,1225.009,1227.142
2018-10-17T16:00:00+03:00,1227.142,1229.555,1225.12,1226.084
2018-10-17T18:00:00+03:00,1226.084,1227.492,1224.118,1224.536
2018-10-17T20:00:00+03:00,1224.536,1225.226,1222.818,1222.924
2018-10-17T22:00:00+03:00,1222.924,1224.02,1222.022,1222.482
2018-10-18T00:00:00+03:00,1222.482,1223.082,1221.752,1222.924
2018-10-18T02:00:00+03:00,1222.924,1223.692,1221.612,1222.476
2018-10-18T04:00:00+03:00,1222.476,1223.911,1221.832,1223.071
2018-10-18T06:00:00+03:00,1223.071,1224.254,1222.892,1223.604
2018-10-18T08:00:00+03:00,1223.604,1223.898,1218.737,1220.73
2018-10-18T10:00:00+03:00,1220.73,1223.676,1220.054,1223.334
2018-10-18T12:00:00+03:00,1223.334,1224.686,1222.494,1223.329
2018-10-18T14:00:00+03:00,1223.329,1226.37,1222.836,1223.518
